"","country","org_type","flow_type","transaction_type","year","aggregate_type","variable","value","measure"
"3131","UNIDO","UNIDO","Low-income","Disbursements","2019","Donor","Proportion",0.206602742641283,"Income"
"3132","UNIDO","UNIDO","Low-income","Disbursements","2020","Donor","Proportion",0.205995518604482,"Income"
"3133","UNIDO","UNIDO","Lower-middle-income","Commitments","2018","Donor","Proportion",0,"Income"
"3134","UNIDO","UNIDO","Lower-middle-income","Commitments","2019","Donor","Proportion",0,"Income"
"3135","UNIDO","UNIDO","Lower-middle-income","Commitments","2020","Donor","Proportion",0,"Income"
"3136","UNIDO","UNIDO","Lower-middle-income","Disbursements","2018","Donor","Proportion",0.37288901888722,"Income"
"3137","UNIDO","UNIDO","Lower-middle-income","Disbursements","2019","Donor","Proportion",0.351349992780636,"Income"
"3138","UNIDO","UNIDO","Lower-middle-income","Disbursements","2020","Donor","Proportion",0.416286900874133,"Income"
"3139","UNIDO","UNIDO","Upper-middle-income","Commitments","2018","Donor","Proportion",0,"Income"
"3140","UNIDO","UNIDO","Upper-middle-income","Commitments","2019","Donor","Proportion",0,"Income"
"3141","UNIDO","UNIDO","Upper-middle-income","Commitments","2020","Donor","Proportion",0,"Income"
"3142","UNIDO","UNIDO","Upper-middle-income","Disbursements","2018","Donor","Proportion",0.436630383204798,"Income"
"3143","UNIDO","UNIDO","Upper-middle-income","Disbursements","2019","Donor","Proportion",0.411748513771331,"Income"
"3144","UNIDO","UNIDO","Upper-middle-income","Disbursements","2020","Donor","Proportion",0.364743930843803,"Income"
"3145","UNOCHA","UNOCHA","High-income","Commitments","2018","Donor","Proportion",0.000620576670703685,"Income"
"3146","UNOCHA","UNOCHA","High-income","Commitments","2019","Donor","Proportion",0,"Income"
"3147","UNOCHA","UNOCHA","High-income","Commitments","2020","Donor","Proportion",0,"Income"
"3148","UNOCHA","UNOCHA","High-income","Disbursements","2018","Donor","Proportion",0.00187705029703969,"Income"
"3149","UNOCHA","UNOCHA","High-income","Disbursements","2019","Donor","Proportion",0.00144742624191369,"Income"
"3150","UNOCHA","UNOCHA","High-income","Disbursements","2020","Donor","Proportion",0,"Income"
"3151","UNOCHA","UNOCHA","Low-income","Commitments","2018","Donor","Proportion",0.627704076003236,"Income"
"3152","UNOCHA","UNOCHA","Low-income","Commitments","2019","Donor","Proportion",0.703627003871905,"Income"
"3153","UNOCHA","UNOCHA","Low-income","Commitments","2020","Donor","Proportion",0.717783550124469,"Income"
"3154","UNOCHA","UNOCHA","Low-income","Disbursements","2018","Donor","Proportion",0.607936706087768,"Income"
"3155","UNOCHA","UNOCHA","Low-income","Disbursements","2019","Donor","Proportion",0.688600171119798,"Income"
"3156","UNOCHA","UNOCHA","Low-income","Disbursements","2020","Donor","Proportion",0.692683110674618,"Income"
"3157","UNOCHA","UNOCHA","Lower-middle-income","Commitments","2018","Donor","Proportion",0.233986283860608,"Income"
"3158","UNOCHA","UNOCHA","Lower-middle-income","Commitments","2019","Donor","Proportion",0.166852453526991,"Income"
"3159","UNOCHA","UNOCHA","Lower-middle-income","Commitments","2020","Donor","Proportion",0.153665909452493,"Income"
"3160","UNOCHA","UNOCHA","Lower-middle-income","Disbursements","2018","Donor","Proportion",0.296436252190521,"Income"
"3161","UNOCHA","UNOCHA","Lower-middle-income","Disbursements","2019","Donor","Proportion",0.224939294059404,"Income"
"3162","UNOCHA","UNOCHA","Lower-middle-income","Disbursements","2020","Donor","Proportion",0.219767627464656,"Income"
"3163","UNOCHA","UNOCHA","Upper-middle-income","Commitments","2018","Donor","Proportion",0.137689063465452,"Income"
"3164","UNOCHA","UNOCHA","Upper-middle-income","Commitments","2019","Donor","Proportion",0.129520542601104,"Income"
"3165","UNOCHA","UNOCHA","Upper-middle-income","Commitments","2020","Donor","Proportion",0.128550540423037,"Income"
"3166","UNOCHA","UNOCHA","Upper-middle-income","Disbursements","2018","Donor","Proportion",0.0937499914246712,"Income"
"3167","UNOCHA","UNOCHA","Upper-middle-income","Disbursements","2019","Donor","Proportion",0.0850131085788842,"Income"
"3168","UNOCHA","UNOCHA","Upper-middle-income","Disbursements","2020","Donor","Proportion",0.0875492618607259,"Income"
"3169","UNRWA","UNRWA","High-income","Commitments","2018","Donor","Proportion",0,"Income"
"3170","UNRWA","UNRWA","High-income","Commitments","2019","Donor","Proportion",0,"Income"
"3171","UNRWA","UNRWA","High-income","Commitments","2020","Donor","Proportion",0,"Income"
"3172","UNRWA","UNRWA","High-income","Disbursements","2018","Donor","Proportion",0,"Income"
"3173","UNRWA","UNRWA","High-income","Disbursements","2019","Donor","Proportion",0,"Income"
"3174","UNRWA","UNRWA","High-income","Disbursements","2020","Donor","Proportion",0,"Income"
"3175","UNRWA","UNRWA","Low-income","Commitments","2018","Donor","Proportion",0,"Income"
"3176","UNRWA","UNRWA","Low-income","Commitments","2019","Donor","Proportion",0,"Income"
"3177","UNRWA","UNRWA","Low-income","Commitments","2020","Donor","Proportion",0,"Income"
"3178","UNRWA","UNRWA","Low-income","Disbursements","2018","Donor","Proportion",0,"Income"
"3179","UNRWA","UNRWA","Low-income","Disbursements","2019","Donor","Proportion",0.142743629009602,"Income"
"3180","UNRWA","UNRWA","Low-income","Disbursements","2020","Donor","Proportion",0.0969152519508465,"Income"
"3181","UNRWA","UNRWA","Lower-middle-income","Commitments","2018","Donor","Proportion",0,"Income"
"3182","UNRWA","UNRWA","Lower-middle-income","Commitments","2019","Donor","Proportion",0,"Income"
"3183","UNRWA","UNRWA","Lower-middle-income","Commitments","2020","Donor","Proportion",0,"Income"
"3184","UNRWA","UNRWA","Lower-middle-income","Disbursements","2018","Donor","Proportion",0,"Income"
"3185","UNRWA","UNRWA","Lower-middle-income","Disbursements","2019","Donor","Proportion",0.55620848247472,"Income"
"3186","UNRWA","UNRWA","Lower-middle-income","Disbursements","2020","Donor","Proportion",0.568042030862239,"Income"
"3187","UNRWA","UNRWA","Upper-middle-income","Commitments","2018","Donor","Proportion",0,"Income"
"3188","UNRWA","UNRWA","Upper-middle-income","Commitments","2019","Donor","Proportion",0,"Income"
"3189","UNRWA","UNRWA","Upper-middle-income","Commitments","2020","Donor","Proportion",0,"Income"
"3190","UNRWA","UNRWA","Upper-middle-income","Disbursements","2018","Donor","Proportion",0,"Income"
"3191","UNRWA","UNRWA","Upper-middle-income","Disbursements","2019","Donor","Proportion",0.301047888515678,"Income"
"3192","UNRWA","UNRWA","Upper-middle-income","Disbursements","2020","Donor","Proportion",0.335042717186914,"Income"
"3193","US","US","High-income","Commitments","2018","Donor","Proportion",0.114304280750118,"Income"
"3194","US","US","High-income","Commitments","2019","Donor","Proportion",0.0486897124525693,"Income"
"3195","US","US","High-income","Commitments","2020","Donor","Proportion",0.0205190830171496,"Income"
"3196","US","US","High-income","Disbursements","2018","Donor","Proportion",0.000525086684182922,"Income"
"3197","US","US","High-income","Disbursements","2019","Donor","Proportion",0.000721900179583817,"Income"
"3198","US","US","High-income","Disbursements","2020","Donor","Proportion",0.00234952352358986,"Income"
"3199","US","US","Low-income","Commitments","2018","Donor","Proportion",0.394572851147516,"Income"
"3200","US","US","Low-income","Commitments","2019","Donor","Proportion",0.403044752884984,"Income"
"3201","US","US","Low-income","Commitments","2020","Donor","Proportion",0.471474607919701,"Income"
"3202","US","US","Low-income","Disbursements","2018","Donor","Proportion",0.471248980889603,"Income"
"3203","US","US","Low-income","Disbursements","2019","Donor","Proportion",0.4751358912159,"Income"
"3204","US","US","Low-income","Disbursements","2020","Donor","Proportion",0.485177723201364,"Income"
"3205","US","US","Lower-middle-income","Commitments","2018","Donor","Proportion",0.259186126056863,"Income"
"3206","US","US","Lower-middle-income","Commitments","2019","Donor","Proportion",0.276416205046903,"Income"
"3207","US","US","Lower-middle-income","Commitments","2020","Donor","Proportion",0.266374385985994,"Income"
"3208","US","US","Lower-middle-income","Disbursements","2018","Donor","Proportion",0.319567739432275,"Income"
"3209","US","US","Lower-middle-income","Disbursements","2019","Donor","Proportion",0.30578088030781,"Income"
"3210","US","US","Lower-middle-income","Disbursements","2020","Donor","Proportion",0.277586025214105,"Income"
"3211","US","US","Upper-middle-income","Commitments","2018","Donor","Proportion",0.231936742045502,"Income"
"3212","US","US","Upper-middle-income","Commitments","2019","Donor","Proportion",0.271849329615544,"Income"
"3213","US","US","Upper-middle-income","Commitments","2020","Donor","Proportion",0.241631923077156,"Income"
"3214","US","US","Upper-middle-income","Disbursements","2018","Donor","Proportion",0.208658192993938,"Income"
"3215","US","US","Upper-middle-income","Disbursements","2019","Donor","Proportion",0.218361328296706,"Income"
"3216","US","US","Upper-middle-income","Disbursements","2020","Donor","Proportion",0.234886728060941,"Income"
"3217","World Bank","World Bank","High-income","Commitments","2018","Donor","Proportion",0.00407467402057512,"Income"
"3218","World Bank","World Bank","High-income","Commitments","2019","Donor","Proportion",0.0153445890041317,"Income"
"3219","World Bank","World Bank","High-income","Commitments","2020","Donor","Proportion",0.02549570181063,"Income"
"3220","World Bank","World Bank","High-income","Disbursements","2018","Donor","Proportion",0.0066491211604758,"Income"
"3221","World Bank","World Bank","High-income","Disbursements","2019","Donor","Proportion",0.00609058827782221,"Income"
"3222","World Bank","World Bank","High-income","Disbursements","2020","Donor","Proportion",0.00913189844819387,"Income"
"3223","World Bank","World Bank","Low-income","Commitments","2018","Donor","Proportion",0.239962291910364,"Income"
"3224","World Bank","World Bank","Low-income","Commitments","2019","Donor","Proportion",0.225997482520069,"Income"
"3225","World Bank","World Bank","Low-income","Commitments","2020","Donor","Proportion",0.176684173431679,"Income"
"3226","World Bank","World Bank","Low-income","Disbursements","2018","Donor","Proportion",0.213043144599135,"Income"
"3227","World Bank","World Bank","Low-income","Disbursements","2019","Donor","Proportion",0.173680646606802,"Income"
"3228","World Bank","World Bank","Low-income","Disbursements","2020","Donor","Proportion",0.17592638603238,"Income"
"3229","World Bank","World Bank","Lower-middle-income","Commitments","2018","Donor","Proportion",0.54296256338377,"Income"
"3230","World Bank","World Bank","Lower-middle-income","Commitments","2019","Donor","Proportion",0.422597913522405,"Income"
"3231","World Bank","World Bank","Lower-middle-income","Commitments","2020","Donor","Proportion",0.611576550308189,"Income"
"3232","World Bank","World Bank","Lower-middle-income","Disbursements","2018","Donor","Proportion",0.48321814638091,"Income"
"3233","World Bank","World Bank","Lower-middle-income","Disbursements","2019","Donor","Proportion",0.532689139490166,"Income"
"3234","World Bank","World Bank","Lower-middle-income","Disbursements","2020","Donor","Proportion",0.560214483499957,"Income"
"3235","World Bank","World Bank","Upper-middle-income","Commitments","2018","Donor","Proportion",0.21300047068529,"Income"
"3236","World Bank","World Bank","Upper-middle-income","Commitments","2019","Donor","Proportion",0.336060014953395,"Income"
"3237","World Bank","World Bank","Upper-middle-income","Commitments","2020","Donor","Proportion",0.186243574449502,"Income"
"3238","World Bank","World Bank","Upper-middle-income","Disbursements","2018","Donor","Proportion",0.297089587859479,"Income"
"3239","World Bank","World Bank","Upper-middle-income","Disbursements","2019","Donor","Proportion",0.28753962562521,"Income"
"3240","World Bank","World Bank","Upper-middle-income","Disbursements","2020","Donor","Proportion",0.254727232019469,"Income"
"3241","World Food Programme","World Food Programme","High-income","Commitments","2018","Donor","Proportion",0.0652960472925471,"Income"
"3242","World Food Programme","World Food Programme","High-income","Commitments","2019","Donor","Proportion",0.0620886863166011,"Income"
"3243","World Food Programme","World Food Programme","High-income","Commitments","2020","Donor","Proportion",0.0824497747469606,"Income"
"3244","World Food Programme","World Food Programme","High-income","Disbursements","2018","Donor","Proportion",0.0652960472925471,"Income"
"3245","World Food Programme","World Food Programme","High-income","Disbursements","2019","Donor","Proportion",0.0620886863166011,"Income"
"3246","World Food Programme","World Food Programme","High-income","Disbursements","2020","Donor","Proportion",0.0824497747469606,"Income"
"3247","World Food Programme","World Food Programme","Low-income","Commitments","2018","Donor","Proportion",0.562958120374749,"Income"
"3248","World Food Programme","World Food Programme","Low-income","Commitments","2019","Donor","Proportion",0.630094064105977,"Income"
"3249","World Food Programme","World Food Programme","Low-income","Commitments","2020","Donor","Proportion",0.617758886974969,"Income"
"3250","World Food Programme","World Food Programme","Low-income","Disbursements","2018","Donor","Proportion",0.562958120374749,"Income"
"3251","World Food Programme","World Food Programme","Low-income","Disbursements","2019","Donor","Proportion",0.630094064105977,"Income"
"3252","World Food Programme","World Food Programme","Low-income","Disbursements","2020","Donor","Proportion",0.617758886974969,"Income"
"3253","World Food Programme","World Food Programme","Lower-middle-income","Commitments","2018","Donor","Proportion",0.190639250347658,"Income"
"3254","World Food Programme","World Food Programme","Lower-middle-income","Commitments","2019","Donor","Proportion",0.144099060165412,"Income"
"3255","World Food Programme","World Food Programme","Lower-middle-income","Commitments","2020","Donor","Proportion",0.173233957337316,"Income"
"3256","World Food Programme","World Food Programme","Lower-middle-income","Disbursements","2018","Donor","Proportion",0.190639250347658,"Income"
